,Palabras,frecuencia,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust,enfado,anticipacion,asco,miedo,alegria,tristeza,sorpresa,confianza
1713,esfuerzos,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1714,calificar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,farsa,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,farsa,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,farsa,2,1,0,1,0,0,1,1,0,2,0,2,0,0,2,2,0
1718,vista,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,vista,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,triple,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1721,triple,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,organismo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,movilidad,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,dividido,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,agua,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,agua,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,sensatez,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,semilla,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,nocivo,2,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0
1730,existencia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,comentarista,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,robado,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1733,criticar,2,1,0,1,1,0,1,0,0,2,0,2,2,0,2,0,0
1734,memorable,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,memorable,2,0,0,0,0,1,0,1,1,0,0,0,0,2,0,2,2
1736,rebelde,2,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0
1737,rebelde,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,montar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,refugio,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1740,refugio,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,cumpliendo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,llegada,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1743,contratado,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,olvidar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,excusa,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1746,planta,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1747,huido,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
1748,inconsciente,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,inconsciente,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,vestido,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,vestido,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,vestido,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,experto,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1754,experto,2,0,0,0,0,1,0,1,1,0,0,0,0,2,0,2,2
1755,experto,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1756,argumentos,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1757,robando,2,0,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0
1758,deterioro,2,1,0,1,1,0,1,0,0,2,0,2,2,0,2,0,0
1759,salvaje,2,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0
1760,salvaje,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,salvaje,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
1762,protagonista,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,enviado,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,debut,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,sucediendo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,reincidencia,2,1,0,1,0,0,1,0,0,2,0,2,0,0,2,0,0
1767,rabia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,rabia,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1769,abarrotado,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,gratitud,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1771,maldito,2,1,0,0,1,0,1,0,0,2,0,0,2,0,2,0,0
1772,maldito,2,1,0,0,1,0,1,0,0,2,0,0,2,0,2,0,0
1773,maldito,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1774,maldito,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1775,edificio,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,edificio,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,legalidad,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1778,postura,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,disparar,2,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0
1780,tren,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1781,entendido,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,debajo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,debajo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1784,animar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,animar,2,0,1,0,0,1,0,1,1,0,2,0,0,2,0,2,2
1786,animar,2,0,0,0,0,1,0,1,1,0,0,0,0,2,0,2,2
1787,sectario,2,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0
1788,destino,2,0,1,0,1,1,1,1,0,0,2,0,2,2,2,2,0
1789,destino,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,destino,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1791,complejo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1792,complejo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1793,estudiar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1794,medias,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,marca,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1796,alejado,2,1,0,0,1,0,1,0,0,2,0,0,2,0,2,0,0
1797,porcentaje,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,mediocre,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,mediocre,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800,conocimiento,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801,conocimiento,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,magia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1803,luchador,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,tortura,2,1,1,1,1,0,1,0,0,2,2,2,2,0,2,0,0
1805,plata,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,cuarenta,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1807,fortalecer,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1808,fortalecer,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1809,sufrir,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,aclarar,2,0,0,0,0,1,0,1,1,0,0,0,0,2,0,2,2
1811,aclarar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1812,salario,2,0,1,0,0,1,0,0,1,0,2,0,0,2,0,0,2
1813,salario,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1814,sano,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1815,sano,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1816,sed,2,0,1,0,0,0,1,1,0,0,2,0,0,0,2,2,0
1817,rock,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818,fiestas,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
1819,cerrado,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1820,enterrado,2,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0
1821,ineficacia,2,0,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0
1822,mecenazgo,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1823,cementerio,2,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0
1824,cementerio,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,choque,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1826,choque,2,0,0,0,1,0,1,1,0,0,0,0,2,0,2,2,0
1827,choque,2,1,0,0,1,0,0,1,0,2,0,0,2,0,0,2,0
1828,reino,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,transporte,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,transporte,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,transporte,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,hierro,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1833,cortar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,cortar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,cortar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,cortar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,cortar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,zona,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,zona,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,penitenciario,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1841,rechazado,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
1842,rechazado,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,suelo,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1844,suelo,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1845,salido,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
1846,fraternidad,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1847,fraternidad,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,bar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,entrenador,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1850,entrenador,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1851,titular,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1852,combate,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1853,combate,2,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,0
1854,combate,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,suministro,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,inadmisible,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,inadmisible,2,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0
1858,difundir,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,admisible,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1860,admisible,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1861,blindado,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
1862,sanitario,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,umbral,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1864,actividad,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,negar,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1866,negar,2,1,0,1,0,0,0,0,1,2,0,2,0,0,0,0,2
1867,angustia,2,1,0,0,1,0,1,0,0,2,0,0,2,0,2,0,0
1868,angustia,2,1,0,1,1,0,1,1,0,2,0,2,2,0,2,2,0
1869,angustia,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
1870,charla,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1871,charla,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1872,ordenado,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1873,ordenado,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1874,industria,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1875,barato,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,barato,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1877,aplaudir,2,0,1,0,0,1,0,0,1,0,2,0,0,2,0,0,2
1878,declarar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,frase,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,frase,2,1,1,1,1,0,1,0,0,2,2,2,2,0,2,0,0
1881,tratado,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1882,tratado,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,posibilidades,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,absoluto,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,inimitable,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
1886,desprecio,2,1,0,1,1,0,0,0,0,2,0,2,2,0,0,0,0
1887,ternera,2,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2
1888,gracia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,asilo,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
1890,objeto,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1891,representante,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,ejemplar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,ejemplar,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,agosto,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1895,desobediencia,2,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0
1896,recibo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,sonda,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1898,efectivamente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,jugador,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1900,jugador,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1901,extraer,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,milicia,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1903,cociente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1904,sospechas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1905,movimiento,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1906,movimiento,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1907,movimiento,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,cobertura,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1909,micro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1910,inexplicable,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1911,inexplicable,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1
1912,museo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,bloqueo,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
1914,retroceder,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1,0
1915,misionero,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,continuidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1917,feo,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1918,feo,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1919,mezcla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,mezcla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,mezcla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1922,mezcla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1923,mezcla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1924,mezcla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1925,mezcla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1926,fauna,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1927,detener,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1928,detener,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1929,detener,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1930,juramento,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1931,urna,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1932,ficticio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1933,ficticio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1934,despojo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1935,falsificado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1936,cansado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1937,cansado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1938,cansado,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1939,cansado,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1940,despido,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0
1941,pierna,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1942,honestidad,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1943,cena,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1944,cena,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1945,cena,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,flexible,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1947,flexible,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,flexible,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1949,flexible,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1950,flexible,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1951,socialismo,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
1952,asistencia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,asistencia,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1954,forzado,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1955,estima,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1
1956,propicio,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1957,toque,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,respetuoso,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1959,cadena,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1960,trampa,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0
1961,trampa,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1962,trampa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963,intimidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1964,intimidad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1965,arena,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,arena,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1967,arena,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1968,impulso,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1969,impulso,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1970,impulso,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1971,separar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1972,hermosa,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1973,dificultades,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1974,circo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1975,lince,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1976,grietas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,degradar,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1978,arroyo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1979,arroyo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,hurto,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1981,hurto,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
1982,reservado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,reservado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1984,fortuna,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1
1985,insuficiente,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,debilitado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,protocolo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1988,recordatorio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1989,recordatorio,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,material,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,huella,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,huella,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,inhumano,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0
1994,desleal,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1995,perro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,inquilino,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,inquilino,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,inquilino,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,inquilino,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,contaminado,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0
2001,plato,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,plato,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,plato,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,tumba,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
2005,tumba,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2006,disipar,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2007,disipar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,contrato,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,archivo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,archivo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,poeta,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,tristeza,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1
2013,crueldad,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0
2014,enfermo,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
2015,enfermo,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0
2016,enfermo,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,0
2017,selva,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2018,higiene,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,capricho,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0
2020,capricho,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,otorgar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,deseando,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2023,asesor,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024,asesor,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2025,admirar,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2026,prometido,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
2027,prometido,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,rango,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2029,calculadora,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2030,dividendo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,destello,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2032,destello,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2033,destello,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,lozano,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
2035,compensar,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1
2036,compensar,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2037,parodia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2038,parodia,1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0
2039,designado,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,desapercibido,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2041,atento,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2042,regional,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2043,plantar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,calma,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2045,calma,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2046,calma,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,calma,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2048,playa,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2049,playa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2050,playa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
